Entity,Code,Year,Fossil fuels (TWh)
Iraq,IRQ,1987,186.97634887695312
Iraq,IRQ,1988,217.73358154296875
Iraq,IRQ,1989,248.2542724609375
Iraq,IRQ,1990,223.97296142578125
Iraq,IRQ,1991,141.61224365234375
Iraq,IRQ,1992,218.93426513671875
Iraq,IRQ,1993,292.6485290527344
Iraq,IRQ,1994,333.8840026855469
Iraq,IRQ,1995,330.2435302734375
Iraq,IRQ,1996,332.62823486328125
Iraq,IRQ,1997,398.39508056640625
Iraq,IRQ,1998,293.8839416503906
Iraq,IRQ,1999,213.3870849609375
Iraq,IRQ,2000,313.2100830078125
Iraq,IRQ,2001,349.5723876953125
Iraq,IRQ,2002,329.28570556640625
Iraq,IRQ,2003,290.28033447265625
Iraq,IRQ,2004,309.474609375
Iraq,IRQ,2005,294.3094787597656
Iraq,IRQ,2006,285.4812927246094
Iraq,IRQ,2007,289.267333984375
Iraq,IRQ,2008,337.67376708984375
Iraq,IRQ,2009,331.609375
Iraq,IRQ,2010,370.3907165527344
Iraq,IRQ,2011,381.9920959472656
Iraq,IRQ,2012,414.9679260253906
Iraq,IRQ,2013,461.41168212890625
Iraq,IRQ,2014,442.84466552734375
Iraq,IRQ,2015,428.37384033203125
Iraq,IRQ,2016,490.5837707519531
Iraq,IRQ,2017,522.2225952148438
Iraq,IRQ,2018,630.7817993164062
Iraq,IRQ,2019,604.0099487304688
Iraq,IRQ,2020,542.624267578125
Ireland,IRL,1965,64.87754821777344
Ireland,IRL,1966,73.29598236083984
Ireland,IRL,1967,79.79664611816406
Ireland,IRL,1968,93.56254577636719
Ireland,IRL,1969,94.43009948730469
Ireland,IRL,1970,73.43087768554688
Ireland,IRL,1971,77.35794067382812
Ireland,IRL,1972,81.0977783203125
Ireland,IRL,1973,85.4780044555664
Ireland,IRL,1974,86.56198120117188
Ireland,IRL,1975,81.5977783203125
Ireland,IRL,1976,83.12335205078125
Ireland,IRL,1977,88.2624282836914
Ireland,IRL,1978,92.04833984375
Ireland,IRL,1979,101.34466552734375
Ireland,IRL,1980,97.94835662841797
Ireland,IRL,1981,95.44615173339844
Ireland,IRL,1982,94.91471099853516
Ireland,IRL,1983,93.57323455810547
Ireland,IRL,1984,92.82804870605469
Ireland,IRL,1985,97.06178283691406
Ireland,IRL,1986,104.78596496582031
Ireland,IRL,1987,106.69021606445312
Ireland,IRL,1988,105.61972045898438
Ireland,IRL,1989,109.40908813476562
Ireland,IRL,1990,114.97067260742188
Ireland,IRL,1991,119.02900695800781
Ireland,IRL,1992,119.65180206298828
Ireland,IRL,1993,122.42730712890625
Ireland,IRL,1994,126.90518951416016
Ireland,IRL,1995,130.03976440429688
Ireland,IRL,1996,137.53915405273438
Ireland,IRL,1997,143.5135040283203
Ireland,IRL,1998,153.52313232421875
Ireland,IRL,1999,162.72952270507812
Ireland,IRL,2000,169.20399475097656
Ireland,IRL,2001,180.02462768554688
Ireland,IRL,2002,177.8192901611328
Ireland,IRL,2003,173.8086395263672
Ireland,IRL,2004,175.46461486816406
Ireland,IRL,2005,182.05435180664062
Ireland,IRL,2006,184.3419952392578
Ireland,IRL,2007,188.85443115234375
Ireland,IRL,2008,185.51028442382812
Ireland,IRL,2009,166.93707275390625
Ireland,IRL,2010,167.5854034423828
Ireland,IRL,2011,155.13507080078125
Ireland,IRL,2012,152.65463256835938
Ireland,IRL,2013,147.9825439453125
Ireland,IRL,2014,145.23594665527344
Ireland,IRL,2015,151.6619415283203
Ireland,IRL,2016,159.89990234375
Ireland,IRL,2017,156.6368408203125
Ireland,IRL,2018,157.3406524658203
Ireland,IRL,2019,152.95516967773438
Ireland,IRL,2020,136.94493103027344
Ireland,IRL,2021,141.87644958496094
Israel,ISR,1965,41.01338195800781
Israel,ISR,1966,42.64997863769531
Israel,ISR,1967,51.74320602416992
Israel,ISR,1968,52.67341613769531
Israel,ISR,1969,59.53182601928711
Israel,ISR,1970,63.549278259277344
Israel,ISR,1971,72.11492156982422
Israel,ISR,1972,68.31464385986328
Israel,ISR,1973,72.82119750976562
Israel,ISR,1974,73.12984466552734
Israel,ISR,1975,75.14639282226562
Israel,ISR,1976,77.04142761230469
Israel,ISR,1977,80.89787292480469
Israel,ISR,1978,88.33113098144531
Israel,ISR,1979,91.25434112548828
Israel,ISR,1980,92.57666015625
Israel,ISR,1981,94.15046691894531
Israel,ISR,1982,101.74148559570312
Israel,ISR,1983,101.80940246582031
Israel,ISR,1984,105.94039154052734
Israel,ISR,1985,98.25143432617188
Israel,ISR,1986,103.33866882324219
Israel,ISR,1987,110.80867767333984
Israel,ISR,1988,118.76422119140625
Israel,ISR,1989,124.27000427246094
Israel,ISR,1990,129.1291961669922
Israel,ISR,1991,131.26219177246094
Israel,ISR,1992,153.11279296875
Israel,ISR,1993,166.2914581298828
Israel,ISR,1994,173.5027618408203
Israel,ISR,1995,195.13653564453125
Israel,ISR,1996,202.22723388671875
Israel,ISR,1997,221.14056396484375
Israel,ISR,1998,232.72064208984375
Israel,ISR,1999,241.1750030517578
Israel,ISR,2000,227.2802734375
Israel,ISR,2001,227.154541015625
Israel,ISR,2002,231.57264709472656
Israel,ISR,2003,238.59210205078125
Israel,ISR,2004,243.35372924804688
Israel,ISR,2005,244.49412536621094
Israel,ISR,2006,243.89938354492188
Israel,ISR,2007,255.15859985351562
Israel,ISR,2008,262.559814453125
Israel,ISR,2009,254.9161376953125
Israel,ISR,2010,264.8984375
Israel,ISR,2011,269.4842224121094
Israel,ISR,2012,281.4519348144531
Israel,ISR,2013,266.11859130859375
Israel,ISR,2014,258.536376953125
Israel,ISR,2015,271.9564208984375
Israel,ISR,2016,276.10589599609375
Israel,ISR,2017,281.704833984375
Israel,ISR,2018,285.8688049316406
Israel,ISR,2019,292.7479553222656
Israel,ISR,2020,273.5865478515625
Israel,ISR,2021,276.4782409667969
Italy,ITA,1965,784.8056030273438
Italy,ITA,1966,858.3002319335938
Italy,ITA,1967,947.664306640625
Italy,ITA,1968,1035.888671875
Italy,ITA,1969,1132.3536376953125
Italy,ITA,1970,1261.1993408203125
Italy,ITA,1971,1338.66015625
Italy,ITA,1972,1404.390869140625
Italy,ITA,1973,1484.5574951171875
Italy,ITA,1974,1481.2337646484375
Italy,ITA,1975,1437.4283447265625
Italy,ITA,1976,1530.9892578125
Italy,ITA,1977,1502.5157470703125
Italy,ITA,1978,1557.161865234375
Italy,ITA,1979,1614.51953125
Italy,ITA,1980,1572.0479736328125
Italy,ITA,1981,1542.56494140625
Italy,ITA,1982,1501.91650390625
Italy,ITA,1983,1470.510009765625
Italy,ITA,1984,1489.5533447265625
Italy,ITA,1985,1487.1187744140625
Italy,ITA,1986,1525.9578857421875
Italy,ITA,1987,1604.470947265625
Italy,ITA,1988,1643.8944091796875
Italy,ITA,1989,1714.708740234375
Italy,ITA,1990,1752.051025390625
Italy,ITA,1991,1778.82861328125
Italy,ITA,1992,1770.386962890625
Italy,ITA,1993,1731.7410888671875
Italy,ITA,1994,1718.5654296875
Italy,ITA,1995,1814.16650390625
Italy,ITA,1996,1799.4818115234375
Italy,ITA,1997,1832.9871826171875
Italy,ITA,1998,1877.4658203125
Italy,ITA,1999,1919.9058837890625
Italy,ITA,2000,1949.067626953125
Italy,ITA,2001,1937.945556640625
Italy,ITA,2002,1942.134521484375
Italy,ITA,2003,2013.5079345703125
Italy,ITA,2004,2038.85107421875
Italy,ITA,2005,2058.69580078125
Italy,ITA,2006,2042.67626953125
Italy,ITA,2007,2010.12158203125
Italy,ITA,2008,1938.82763671875
Italy,ITA,2009,1762.9906005859375
Italy,ITA,2010,1803.917724609375
Italy,ITA,2011,1749.311279296875
Italy,ITA,2012,1668.5126953125
Italy,ITA,2013,1531.287841796875
Italy,ITA,2014,1414.4423828125
Italy,ITA,2015,1496.99365234375
Italy,ITA,2016,1507.98046875
Italy,ITA,2017,1541.38671875
Italy,ITA,2018,1525.0361328125
Italy,ITA,2019,1494.4925537109375
Italy,ITA,2020,1320.99609375
Italy,ITA,2021,1441.180419921875
Japan,JPN,1965,1598.5546875
Japan,JPN,1966,1777.5711669921875
Japan,JPN,1967,2100.549072265625
Japan,JPN,1968,2349.549072265625
Japan,JPN,1969,2701.242919921875
Japan,JPN,1970,3034.734375
Japan,JPN,1971,3211.307373046875
Japan,JPN,1972,3370.1376953125
Japan,JPN,1973,3823.209716796875
Japan,JPN,1974,3767.016845703125
Japan,JPN,1975,3567.659423828125
Japan,JPN,1976,3683.706787109375
Japan,JPN,1977,3749.6904296875
Japan,JPN,1978,3848.23583984375
Japan,JPN,1979,3951.389404296875
Japan,JPN,1980,3765.88232421875
Japan,JPN,1981,3693.18603515625
Japan,JPN,1982,3480.96630859375
Japan,JPN,1983,3490.373046875
Japan,JPN,1984,3815.342529296875
Japan,JPN,1985,3743.13720703125
Japan,JPN,1986,3735.45263671875
Japan,JPN,1987,3774.432861328125
Japan,JPN,1988,4057.01025390625
Japan,JPN,1989,4182.90625
Japan,JPN,1990,4374.01171875
Japan,JPN,1991,4428.31982421875
Japan,JPN,1992,4502.1787109375
Japan,JPN,1993,4460.201171875
Japan,JPN,1994,4712.57080078125
Japan,JPN,1995,4876.4833984375
Japan,JPN,1996,4966.3994140625
Japan,JPN,1997,4982.255859375
Japan,JPN,1998,4837.62060546875
Japan,JPN,1999,4976.2060546875
Japan,JPN,2000,5035.611328125
Japan,JPN,2001,4988.11669921875
Japan,JPN,2002,5021.025390625
Japan,JPN,2003,5200.91943359375
Japan,JPN,2004,5122.86962890625
Japan,JPN,2005,5157.82958984375
Japan,JPN,2006,5086.06494140625
Japan,JPN,2007,5130.27880859375
Japan,JPN,2008,5100.908203125
Japan,JPN,2009,4527.23486328125
Japan,JPN,2010,4790.77685546875
Japan,JPN,2011,4841.0361328125
Japan,JPN,2012,5189.080078125
Japan,JPN,2013,5133.3291015625
Japan,JPN,2014,4996.6240234375
Japan,JPN,2015,4853.5146484375
Japan,JPN,2016,4761.283203125
Japan,JPN,2017,4755.58740234375
Japan,JPN,2018,4643.3759765625
Japan,JPN,2019,4477.7861328125
Japan,JPN,2020,4113.9384765625
Japan,JPN,2021,4205.64013671875
Kazakhstan,KAZ,1985,780.6200561523438
Kazakhstan,KAZ,1986,800.11083984375
Kazakhstan,KAZ,1987,815.6454467773438
Kazakhstan,KAZ,1988,842.2835693359375
Kazakhstan,KAZ,1989,827.6451416015625
Kazakhstan,KAZ,1990,837.6442260742188
Kazakhstan,KAZ,1991,835.7171630859375
Kazakhstan,KAZ,1992,825.8560180664062
Kazakhstan,KAZ,1993,724.3282470703125
Kazakhstan,KAZ,1994,638.2005004882812
Kazakhstan,KAZ,1995,573.8555908203125
Kazakhstan,KAZ,1996,499.2736511230469
Kazakhstan,KAZ,1997,439.5080871582031
Kazakhstan,KAZ,1998,414.59326171875
Kazakhstan,KAZ,1999,388.82855224609375
Kazakhstan,KAZ,2000,347.4781494140625
Kazakhstan,KAZ,2001,392.45098876953125
Kazakhstan,KAZ,2002,397.99652099609375
Kazakhstan,KAZ,2003,439.678466796875
Kazakhstan,KAZ,2004,470.58612060546875
Kazakhstan,KAZ,2005,485.01409912109375
Kazakhstan,KAZ,2006,524.0584716796875
Kazakhstan,KAZ,2007,582.043212890625
Kazakhstan,KAZ,2008,617.18408203125
Kazakhstan,KAZ,2009,553.45263671875
Kazakhstan,KAZ,2010,592.121826171875
Kazakhstan,KAZ,2011,675.4984741210938
Kazakhstan,KAZ,2012,712.2214965820312
Kazakhstan,KAZ,2013,715.3795166015625
Kazakhstan,KAZ,2014,729.4443359375
Kazakhstan,KAZ,2015,687.9398803710938
Kazakhstan,KAZ,2016,696.502685546875
Kazakhstan,KAZ,2017,735.6106567382812
Kazakhstan,KAZ,2018,822.5850219726562
Kazakhstan,KAZ,2019,814.0640869140625
Kazakhstan,KAZ,2020,772.2760620117188
Kazakhstan,KAZ,2021,759.99658203125
Kuwait,KWT,1965,79.2215576171875
Kuwait,KWT,1966,82.88143920898438
Kuwait,KWT,1967,84.35842895507812
Kuwait,KWT,1968,88.77664947509766
Kuwait,KWT,1969,90.93681335449219
Kuwait,KWT,1970,73.40752410888672
Kuwait,KWT,1971,73.15678405761719
Kuwait,KWT,1972,80.95828247070312
Kuwait,KWT,1973,80.66414642333984
Kuwait,KWT,1974,77.40106964111328
Kuwait,KWT,1975,69.0068359375
Kuwait,KWT,1976,82.2984619140625
Kuwait,KWT,1977,84.13926696777344
Kuwait,KWT,1978,92.41305541992188
Kuwait,KWT,1979,112.72722625732422
Kuwait,KWT,1980,84.72406768798828
Kuwait,KWT,1981,108.7087631225586
Kuwait,KWT,1982,106.9224853515625
Kuwait,KWT,1983,118.03347778320312
Kuwait,KWT,1984,125.78218841552734
Kuwait,KWT,1985,120.55508422851562
Kuwait,KWT,1986,138.04840087890625
Kuwait,KWT,1987,127.51620483398438
Kuwait,KWT,1988,143.99365234375
Kuwait,KWT,1989,155.05026245117188
Kuwait,KWT,1990,91.49266815185547
Kuwait,KWT,1991,46.120697021484375
Kuwait,KWT,1992,81.67526245117188
Kuwait,KWT,1993,100.17289733886719
Kuwait,KWT,1994,116.93449401855469
Kuwait,KWT,1995,150.5497589111328
Kuwait,KWT,1996,149.0200958251953
Kuwait,KWT,1997,155.05125427246094
Kuwait,KWT,1998,190.98370361328125
Kuwait,KWT,1999,198.26510620117188
Kuwait,KWT,2000,211.94314575195312
Kuwait,KWT,2001,214.30532836914062
Kuwait,KWT,2002,226.82955932617188
Kuwait,KWT,2003,271.0906982421875
Kuwait,KWT,2004,302.8387145996094
Kuwait,KWT,2005,334.09307861328125
Kuwait,KWT,2006,321.130615234375
Kuwait,KWT,2007,311.9602966308594
Kuwait,KWT,2008,337.47021484375
Kuwait,KWT,2009,349.38323974609375
Kuwait,KWT,2010,392.96441650390625
Kuwait,KWT,2011,403.56591796875
Kuwait,KWT,2012,420.3141784667969
Kuwait,KWT,2013,429.560546875
Kuwait,KWT,2014,436.6125793457031
Kuwait,KWT,2015,453.6932373046875
Kuwait,KWT,2016,448.5068664550781
Kuwait,KWT,2017,457.0528564453125
Kuwait,KWT,2018,465.74981689453125
Kuwait,KWT,2019,479.343017578125
Kuwait,KWT,2020,448.2059326171875
Kuwait,KWT,2021,482.8636169433594
Latvia,LVA,1985,97.4807357788086
Latvia,LVA,1986,89.89531707763672
Latvia,LVA,1987,79.18485260009766
Latvia,LVA,1988,76.1835708618164
Latvia,LVA,1989,74.37329864501953
Latvia,LVA,1990,73.171630859375
Latvia,LVA,1991,69.99540710449219
Latvia,LVA,1992,49.58011245727539
Latvia,LVA,1993,40.6512565612793
Latvia,LVA,1994,37.850215911865234
Latvia,LVA,1995,35.8835334777832
Latvia,LVA,1996,35.962249755859375
Latvia,LVA,1997,33.034385681152344
Latvia,LVA,1998,32.69373321533203
Latvia,LVA,1999,30.435943603515625
Latvia,LVA,2000,29.403640747070312
Latvia,LVA,2001,32.323299407958984
Latvia,LVA,2002,33.76640319824219
Latvia,LVA,2003,33.73131561279297
Latvia,LVA,2004,36.334075927734375
Latvia,LVA,2005,37.13451385498047
Latvia,LVA,2006,36.56291198730469
Latvia,LVA,2007,37.89377975463867
Latvia,LVA,2008,37.17180252075195
Latvia,LVA,2009,33.83128356933594
Latvia,LVA,2010,39.245155334472656
Latvia,LVA,2011,35.511985778808594
Latvia,LVA,2012,34.31729507446289
Latvia,LVA,2013,34.149818420410156
Latvia,LVA,2014,32.65367889404297
Latvia,LVA,2015,33.57239532470703
Latvia,LVA,2016,34.60553741455078
Latvia,LVA,2017,33.808128356933594
Latvia,LVA,2018,33.34893798828125
Latvia,LVA,2019,35.46184158325195
Latvia,LVA,2020,30.055496215820312
Latvia,LVA,2021,31.31694793701172
Lithuania,LTU,1985,152.63153076171875
Lithuania,LTU,1986,137.55239868164062
Lithuania,LTU,1987,147.5380859375
Lithuania,LTU,1988,145.82888793945312
Lithuania,LTU,1989,150.18443298339844
Lithuania,LTU,1990,152.33200073242188
Lithuania,LTU,1991,164.19154357910156
Lithuania,LTU,1992,88.27775573730469
Lithuania,LTU,1993,66.28571319580078
Lithuania,LTU,1994,65.03960418701172
Lithuania,LTU,1995,63.94493103027344
Lithuania,LTU,1996,66.7626953125
Lithuania,LTU,1997,63.953697204589844
Lithuania,LTU,1998,66.46476745605469
Lithuania,LTU,1999,59.06795883178711
Lithuania,LTU,2000,53.14202880859375
Lithuania,LTU,2001,58.25063705444336
Lithuania,LTU,2002,56.72509002685547
Lithuania,LTU,2003,58.055763244628906
Lithuania,LTU,2004,59.97205352783203
Lithuania,LTU,2005,63.72023391723633
Lithuania,LTU,2006,64.42837524414062
Lithuania,LTU,2007,68.99859619140625
Lithuania,LTU,2008,67.99315643310547
Lithuania,LTU,2009,57.625022888183594
Lithuania,LTU,2010,62.612159729003906
Lithuania,LTU,2011,64.58857727050781
Lithuania,LTU,2012,64.50927734375
Lithuania,LTU,2013,58.34429168701172
Lithuania,LTU,2014,56.10307312011719
Lithuania,LTU,2015,58.344486236572266
Lithuania,LTU,2016,58.56446075439453
Lithuania,LTU,2017,60.99224853515625
